#node1	node2	label
HSP90AA1	RIPK2	1
HSP90AA1	PPIF	1
HSP90AA1	TPI1	1
HSP90AA1	NASP	1
HSP90AA1	PRDX1	1
HSP90AA1	HSP90B1	1
HSP90AA1	PLK1	1
HSP90AA1	RUVBL1	1
HSP90AA1	PGK1	1
HSP90AA1	TXN	1
HSP90AA1	HSPA14	1
HSP90AA1	YWHAQ	1
HSP90AA1	HYOU1	1
HSP90AA1	TOMM34	1
HSP90AA1	VCP	1
HSP90AA1	HSPH1	1
HSP90AA1	HSPD1	1
HSP90AA1	HSP90AB1	1
HSP90AA1	STIP1	1
HSP90AB1	RIPK2	1
HSP90AB1	PPIF	1
HSP90AB1	NASP	1
HSP90AB1	PRDX1	1
HSP90AB1	HSP90B1	1
HSP90AB1	PLK1	1
HSP90AB1	RUVBL1	1
HSP90AB1	PSMG1	1
HSP90AB1	HSPD1	1
HSP90AB1	STIP1	1
HSP90AB1	VCP	1
HSP90AB1	TXN	1
HSP90AB1	YWHAQ	1
HSP90AB1	HSPA14	1
HSP90AB1	HYOU1	1
HSP90AB1	TOMM34	1
HSP90AB1	HSPH1	1
HSP90B1	RIPK2	1
HSP90B1	RPN2	1
HSP90B1	VCP	1
HSP90B1	HSPH1	1
HSP90B1	HSPD1	1
HSP90B1	PDIA6	1
HSP90B1	PDIA4	1
HSP90B1	HYOU1	1
HSPA14	TXNDC9	1
HSPD1	ISCU	1
HSPD1	TIMM17A	1
HSPD1	PGK1	1
HSPD1	TIMM23	1
HSPD1	RAD51	1
HSPD1	STIP1	1
HSPD1	HSPH1	1
HSPH1	STIP1	1
HTATIP2	TUBA1C	1
HYOU1	SEC61A1	1
HYOU1	VCP	1
HYOU1	PDIA6	1
HYOU1	PDIA4	1
ILF2	SRSF1	1
ILF2	NCL	1
ILF2	KHSRP	1
ILF2	RAN	1
INCENP	KIF23	1
INCENP	KIF11	1
INCENP	NDC80	1
INCENP	SGO1	1
INCENP	NUF2	1
INCENP	MAD2L1	1
INCENP	PLK1	1
INCENP	MCM7	1
INCENP	TACC3	1
INCENP	KNTC1	1
INCENP	KNL1	1
INCENP	KIF20B	1
INCENP	KIF2C	1
INCENP	ZWINT	1
INCENP	KIF4A	1
INCENP	RCC2	1
INCENP	PTTG1	1
INCENP	KIFC1	1
INCENP	RACGAP1	1
INCENP	KIF20A	1
IQGAP3	KIF20A	1
KDM1A	MSH2	1
KDM1A	MSH6	1
KDM1A	SAP30	1
KDM1A	RCOR2	1
KDM1A	WDR5	1
KHSRP	NONO	1
KIF11	TRIP13	1
KIF11	MCM5	1
KIF11	OIP5	1
KIF11	RAD51AP1	1
KIF11	NCAPH	1
KIF11	NCAPG	1
KIF11	KIF23	1
KIF11	UHRF1	1
KIF11	TYMS	1
KIF11	MCM7	1
KIF11	KNL1	1
KIF11	TK1	1
KIF11	MASTL	1
KIF11	RRM1	1
KIF11	SPC25	1
KIF11	SKA1	1
KIF11	SGO1	1
KIF11	MCM6	1
KIF11	MCM3	1
KIF11	MCM2	1
KIF11	NCAPG2	1
KIF11	TACC3	1
KIF11	WDHD1	1
KIF11	ZWILCH	1
KIF11	PCLAF	1
KIF11	STIL	1
KIF11	PTTG1	1
KIF11	NCAPD2	1
KIF11	SHCBP1	1
KIF11	KIF18B	1
KIF11	MCM4	1
KIF11	KIF20B	1
KIF11	MCM10	1
KIF11	PLK4	1
KIF11	KNTC1	1
KIF11	UBE2C	1
KIF11	PLK1	1
KIF11	SMC4	1
KIF11	ZWINT	1
KIF11	KIF14	1
KIF11	MKI67	1
KIF11	MELK	1
KIF11	RRM2	1
KIF11	KIF4A	1
KIF11	SPAG5	1
KIF11	PBK	1
KIF11	NEK2	1
KIF11	KIFC1	1
KIF11	TPX2	1
KIF11	SMC2	1
KIF11	KIF2C	1
KIF11	KIF18A	1
KIF11	NDC80	1
KIF11	MAD2L1	1
KIF11	TUBA1B	1
KIF11	NUF2	1
KIF11	TOP2A	1
KIF11	RACGAP1	1
KIF11	KIF20A	1
KIF11	KIF15	1
KIF11	TTK	1
KIF14	TRIP13	1
KIF14	MYBL2	1
KIF14	NCAPH	1
KIF14	NCAPG	1
KIF14	KIF23	1
KIF14	NDC80	1
KIF14	KIF18A	1
KIF14	PLK4	1
KIF14	NUF2	1
KIF14	SKA1	1
KIF14	MELK	1
KIF14	TPX2	1
KIF14	SHCBP1	1
KIF14	SPAG5	1
KIF14	KIF15	1
KIF14	TUBA1B	1
KIF14	SMC4	1
KIF14	NEK2	1
KIF14	MCM10	1
KIF14	KIF20B	1
KIF14	KIF18B	1
KIF14	STIL	1
KIF14	PBK	1
KIF14	KIFC1	1
KIF14	RACGAP1	1
KIF14	MKI67	1
KIF14	KIF2C	1
KIF14	TTK	1
KIF14	KIF4A	1
KIF14	TOP2A	1
KIF14	KIF20A	1
KIF15	OIP5	1
KIF15	RAD51AP1	1
KIF15	NCAPH	1
KIF15	NCAPG	1
KIF15	TROAP	1
KIF15	KIF23	1
KIF15	NDC80	1
KIF15	KIF18A	1
KIF15	SGO1	1
KIF15	PLK4	1
KIF15	NUF2	1
KIF15	SPC25	1
KIF15	SMC2	1
KIF15	MELK	1
KIF15	PCLAF	1
KIF15	TPX2	1
KIF15	SPAG5	1
KIF15	RAD54L	1
KIF15	KNTC1	1
KIF15	PTTG1	1
KIF15	ZWINT	1
KIF15	RACGAP1	1
KIF15	MCM10	1
KIF15	NEK2	1
KIF15	UBE2C	1
KIF15	NCAPD2	1
KIF15	SMC4	1
KIF15	KIFC1	1
KIF15	PBK	1
KIF15	KIF18B	1
KIF15	KIF20B	1
KIF15	KIF4A	1
KIF15	MKI67	1
KIF15	KIF20A	1
KIF15	KIF2C	1
KIF15	TOP2A	1
KIF15	TTK	1
KIF18A	NCAPG	1
KIF18A	KIF23	1
KIF18A	NDC80	1
KIF18A	SHCBP1	1
KIF18A	KNL1	1
KIF18A	SPC25	1
KIF18A	ZWILCH	1
KIF18A	SGO2	1
KIF18A	SKA3	1
KIF18A	TPX2	1
KIF18A	PARPBP	1
KIF18A	PLK4	1
KIF18A	SMC4	1
KIF18A	PBK	1
KIF18A	KIF18B	1
KIF18A	RACGAP1	1
KIF18A	KIF4A	1
KIF18A	KIF20B	1
KIF18A	SKA1	1
KIF18A	SGO1	1
KIF18A	NEK2	1
KIF18A	KIFC1	1
KIF18A	KIF20A	1
KIF18A	MAD2L1	1
KIF18A	TTK	1
KIF18A	PLK1	1
KIF18A	NUF2	1
KIF18A	KIF2C	1
KIF18B	NCAPH	1
KIF18B	TROAP	1
KIF18B	KIF23	1
KIF18B	NUF2	1
KIF18B	SPAG5	1
KIF18B	PIF1	1
KIF18B	UBE2C	1
KIF18B	MKI67	1
KIF18B	KIF20B	1
KIF18B	KIF2C	1
KIF18B	KIF4A	1
KIF18B	MAPRE1	1
KIF18B	KIF20A	1
KIF18B	KIFC1	1
KIF18B	RACGAP1	1
KIF20A	TRIP13	1
KIF20A	MCM5	1
KIF20A	POLE2	1
KIF20A	OIP5	1
KIF20A	RAD51AP1	1
KIF20A	NCAPH	1
KIF20A	KNSTRN	1
KIF20A	PIMREG	1
KIF20A	NCAPG	1
KIF20A	TROAP	1
KIF20A	KIF23	1
KIF20A	LMNB1	1
KIF20A	NDC80	1
KIF20A	MCM4	1
KIF20A	SGO1	1
KIF20A	PLK4	1
KIF20A	NUF2	1
KIF20A	SPC25	1
KIF20A	SKA1	1
KIF20A	MAD2L1	1
KIF20A	MELK	1
KIF20A	PCLAF	1
KIF20A	PLK1	1
KIF20A	TPX2	1
KIF20A	SHCBP1	1
KIF20A	SPAG5	1
KIF20A	TACC3	1
KIF20A	SMC4	1
KIF20A	UBE2C	1
KIF20A	RRM2	1
KIF20A	NEK2	1
KIF20A	MKI67	1
KIF20A	TTK	1
KIF20A	KIF20B	1
KIF20A	KIF2C	1
KIF20A	ZWINT	1
KIF20A	KIF4A	1
KIF20A	RFC4	1
KIF20A	PTTG1	1
KIF20A	MCM10	1
KIF20A	UHRF1	1
KIF20A	TK1	1
KIF20A	KIFC1	1
KIF20A	PBK	1
KIF20A	TOP2A	1
KIF20A	RACGAP1	1
KIF20B	NCAPG	1
KIF20B	KIF23	1
KIF20B	PLK4	1
KIF20B	NUF2	1
KIF20B	SMC2	1
KIF20B	TTK	1
KIF20B	KIF4A	1
KIF20B	KIFC1	1
KIF20B	KIF2C	1
KIF20B	RACGAP1	1
KIF23	TRIP13	1
KIF23	MCM5	1
KIF23	NCAPH	1
KIF23	NCAPG	1
KIF23	MCM7	1
KIF23	MCM10	1
KIF23	MCM3	1
KIF23	MCM2	1
KIF23	SMC2	1
KIF23	KNL1	1
KIF23	RRM2	1
KIF23	PLK4	1
KIF23	STARD13	1
KIF23	MCM4	1
KIF23	KPNA2	1
KIF23	MCM6	1
KIF23	NEK2	1
KIF23	KNTC1	1
KIF23	SMC4	1
KIF23	MAD2L1	1
KIF23	TTK	1
KIF23	UBE2C	1
KIF23	NDC80	1
KIF23	ZWINT	1
KIF23	MKI67	1
KIF23	PBK	1
KIF23	MELK	1
KIF23	TPX2	1
KIF23	NUF2	1
KIF23	KIFC1	1
KIF23	KIF2C	1
KIF23	TOP2A	1
KIF23	KIF4A	1
KIF23	SHCBP1	1
KIF23	PLK1	1
KIF23	RACGAP1	1
KIF24	NEK2	1
KIF2C	TRIP13	1
KIF2C	OIP5	1
KIF2C	NCAPH	1
KIF2C	NCAPG	1
KIF2C	TROAP	1
KIF2C	NDC80	1
KIF2C	SGO1	1
KIF2C	PLK4	1
KIF2C	NUF2	1
KIF2C	SPC25	1
KIF2C	SKA1	1
KIF2C	MAD2L1	1
KIF2C	MELK	1
KIF2C	PCLAF	1
KIF2C	PLK1	1
KIF2C	TPX2	1
KIF2C	SKA3	1
KIF2C	SPAG5	1
KIF2C	TACC3	1
KIF2C	KNL1	1
KIF2C	TUBA1B	1
KIF2C	UBE2C	1
KIF2C	SGO2	1
KIF2C	RRM2	1
KIF2C	NEK2	1
KIF2C	MKI67	1
KIF2C	TTK	1
KIF2C	RFC4	1
KIF2C	ZWINT	1
KIF2C	RACGAP1	1
KIF2C	PTTG1	1
KIF2C	PBK	1
KIF2C	KIFC1	1
KIF2C	TOP2A	1
KIF2C	KIF4A	1
KIF2C	MAPRE1	1
KIF4A	TRIP13	1
KIF4A	RAD51AP1	1
KIF4A	NCAPH	1
KIF4A	NCAPG	1
KIF4A	TROAP	1
KIF4A	NDC80	1
KIF4A	NEIL3	1
KIF4A	NUF2	1
KIF4A	SPC25	1
KIF4A	SKA1	1
KIF4A	SMC2	1
KIF4A	MAD2L1	1
KIF4A	MELK	1
KIF4A	PLK1	1
KIF4A	TPX2	1
KIF4A	SHCBP1	1
KIF4A	SKA3	1
KIF4A	SPAG5	1
KIF4A	NCAPD2	1
KIF4A	SMC4	1
KIF4A	UBE2C	1
KIF4A	RRM2	1
KIF4A	NEK2	1
KIF4A	MKI67	1
KIF4A	TTK	1
KIF4A	ZWINT	1
KIF4A	MCM10	1
KIF4A	TK1	1
KIF4A	KIFC1	1
KIF4A	PTTG1	1
KIF4A	NCAPG2	1
KIF4A	RAD51	1
KIF4A	RACGAP1	1
KIF4A	TOP2A	1
KIF4A	PBK	1
KIFC1	MYBL2	1
KIFC1	NCAPG	1
KIFC1	TROAP	1
KIFC1	NUF2	1
KIFC1	MAD2L1	1
KIFC1	PLK1	1
KIFC1	TPX2	1
KIFC1	SPAG5	1
KIFC1	TUBB	1
KIFC1	UBE2C	1
KIFC1	NEK2	1
KIFC1	MKI67	1
KIFC1	TTK	1
KIFC1	PTTG1	1
KIFC1	KPNA2	1
KIFC1	RACGAP1	1
KIFC1	TOP2A	1
KMT5A	PCNA	1
KNL1	OIP5	1
KNL1	NDC80	1
KNL1	SGO1	1
KNL1	NUF2	1
KNL1	SPC25	1
KNL1	SKA1	1
KNL1	MAD2L1	1
KNL1	PLK1	1
KNL1	ZWILCH	1
KNL1	SKA3	1
KNL1	SGO2	1
KNL1	TOP2A	1
KNL1	TTK	1
KNL1	SPC24	1
KNL1	ZWINT	1
KNSTRN	TACC3	1
KNSTRN	SKA1	1
KNSTRN	NUF2	1
KNSTRN	SPAG5	1
KNTC1	MCM5	1
KNTC1	NCAPH	1
KNTC1	NDC80	1
KNTC1	MCM6	1
KNTC1	NUF2	1
KNTC1	SMC2	1
KNTC1	MAD2L1	1
KNTC1	MELK	1
KNTC1	PLK1	1
KNTC1	ZWILCH	1
KNTC1	NCAPG2	1
KNTC1	TTK	1
KNTC1	ZWINT	1
KPNA2	XPO5	1
KPNA2	MELK	1
KPNA2	TPX2	1
KPNA2	NCBP2	1
KPNA2	UBE2C	1
KPNA2	RRM2	1
KPNA2	XPO1	1
KPNA2	RACGAP1	1
KPNA2	TOP2A	1
KPNA2	PBK	1
KPNA2	TK1	1
KPNA2	RCC1	1
KPNA2	RAN	1
LCLAT1	LPCAT1	1
LDHD	ME3	1
LDHD	ME2	1
LIN9	MYBL2	1
LIN9	PLK1	1
LIN9	RBL1	1
LMNB1	TMEM201	1
LMNB1	ZWINT	1
LMNB1	TMPO	1
LMNB1	LMNB2	1
LMNB2	TMPO	1
LMNB2	MCM7	1
LMNB2	MCM3	1
LPCAT1	PLAAT3	1
LRR1	MCM5	1
LRR1	POLE2	1
LRR1	TIPIN	1
LRR1	MCM4	1
LRR1	MCM6	1
LRR1	MCM2	1
LRR1	TRAIP	1
LRR1	ZYG11A	1
LRR1	POLE	1
LRR1	TIMELESS	1
LRR1	MCM3	1
LRR1	WDHD1	1
LRR1	MCM7	1
LSG1	NAT10	1
LSG1	WDR12	1
LSG1	RIOK1	1
LSG1	RRP1B	1
LSG1	NOP56	1
LSG1	XPO1	1
LSG1	UTP14A	1
LSG1	WDR75	1
LSG1	PDCD11	1
LSG1	NIFK	1
LSG1	WDR43	1
LSG1	NOL10	1
LSM14A	NCL	1
LSM14A	LSM2	1
LSM2	SF3B6	1
LSM2	SNRPC	1
LSM2	SNRPA1	1
LSM2	SRSF1	1
LSM2	SNRPD1	1
LSM2	USP39	1
LSM2	MAGOHB	1
LSM2	NCBP2	1
LSM2	PRPF4	1
LSM2	SNRPG	1
MAD2L1	TRIP13	1
MAD2L1	MCM5	1
MAD2L1	OIP5	1
MAD2L1	RAD51AP1	1
MAD2L1	NCAPH	1
MAD2L1	NCAPG	1
MAD2L1	NDC80	1
MAD2L1	MCM4	1
MAD2L1	SGO1	1
MAD2L1	MCM6	1
MAD2L1	MCM2	1
MAD2L1	SPDL1	1
MAD2L1	PLK4	1
MAD2L1	NUF2	1
MAD2L1	SPC25	1
MAD2L1	SKA1	1
MAD2L1	SMC2	1
MAD2L1	SHCBP1	1
MAD2L1	TK1	1
MAD2L1	NCAPG2	1
MAD2L1	SPAG5	1
MAD2L1	NUP37	1
MAD2L1	SMC4	1
MAD2L1	PCLAF	1
MAD2L1	SPC24	1
MAD2L1	PCNA	1
MAD2L1	MCM3	1
MAD2L1	RAD51	1
MAD2L1	MCM7	1
MAD2L1	MAPRE1	1
MAD2L1	MCM10	1
MAD2L1	TACC3	1
MAD2L1	UBE2T	1
MAD2L1	ZWILCH	1
MAD2L1	RFC3	1
MAD2L1	TPX2	1
MAD2L1	RACGAP1	1
MAD2L1	RRM2	1
MAD2L1	SGO2	1
MAD2L1	TOP2A	1
MAD2L1	PTTG1	1
MAD2L1	ZWINT	1
MAD2L1	TYMS	1
MAD2L1	UBE2C	1
MAD2L1	PLK1	1
MAD2L1	MELK	1
MAD2L1	RFC4	1
MAD2L1	PBK	1
MAD2L1	TTK	1
MAD2L1	NEK2	1
MAGOHB	SNRPA1	1
MAGOHB	SRSF1	1
MAGOHB	UPF3B	1
MAGOHB	SNRPD1	1
MAGOHB	NUP37	1
MAGOHB	SRSF2	1
MAGOHB	SRSF7	1
MAGOHB	NCBP2	1
MAGOHB	PPIL1	1
MAGOHB	PRPF4	1
MAGOHB	SNRPG	1
MAPRE1	TROAP	1
MAPRE1	PLK1	1
MAPRE1	SPAG5	1
MAPRE1	TUBB	1
MARS1	TARS1	1
MARS1	YARS2	1
MARS1	MARS2	1
MARS1	YARS1	1
MARS2	TARS1	1
MARS2	YARS2	1
MARS2	YARS1	1
MASTL	SGO1	1
MASTL	TTK	1
MBD4	UHRF1	1
MBD4	TDG	1
MCM10	MCM5	1
MCM10	POLE2	1
MCM10	ORC6	1
MCM10	OIP5	1
MCM10	RAD51AP1	1
MCM10	NCAPG	1
MCM10	TOPBP1	1
MCM10	TIPIN	1
MCM10	MCM4	1
MCM10	MCM6	1
MCM10	MCM2	1
MCM10	TICRR	1
MCM10	PLK4	1
MCM10	SKA1	1
MCM10	MELK	1
MCM10	PCLAF	1
MCM10	TPX2	1
MCM10	SHCBP1	1
MCM10	MCM7	1
MCM10	SKA3	1
MCM10	POLE	1
MCM10	PRIM1	1
MCM10	RRM2	1
MCM10	WDHD1	1
MCM10	TTK	1
MCM10	ORC1	1
MCM10	RAD54L	1
MCM10	POLE3	1
MCM10	MCM8	1
MCM10	RFC3	1
MCM10	TOP2A	1
MCM10	PBK	1
MCM10	RAD51	1
MCM10	PRIM2	1
MCM10	TIMELESS	1
MCM10	MCM3	1
MCM2	MCM5	1
MCM2	POLE2	1
MCM2	ORC6	1
MCM2	TIPIN	1
MCM2	MCM4	1
MCM2	MCM6	1
MCM2	NCAPD2	1
MCM2	RAD51	1
MCM2	POLE3	1
MCM2	TYMS	1
MCM2	PRIM1	1
MCM2	RRM2	1
MCM2	RFC5	1
MCM2	RFC4	1
MCM2	RRM1	1
MCM2	SSRP1	1
MCM2	RFC3	1
MCM2	PCNA	1
MCM2	PRIM2	1
MCM2	MCM8	1
MCM2	POLE	1
MCM2	WDHD1	1
MCM2	ORC1	1
MCM2	TIMELESS	1
MCM2	MCM3	1
MCM2	MCM7	1
MCM3	RFC2	1
MCM3	MCM5	1
MCM3	POLE2	1
MCM3	ORC6	1
MCM3	MSH6	1
MCM3	TOPBP1	1
MCM3	TIPIN	1
MCM3	MCM4	1
MCM3	MCM6	1
MCM3	TICRR	1
MCM3	SSRP1	1
MCM3	PLK1	1
MCM3	RRM1	1
MCM3	MCM7	1
MCM3	TYMS	1
MCM3	POLE	1
MCM3	SMC4	1
MCM3	PRIM1	1
MCM3	RRM2	1
MCM3	WDHD1	1
MCM3	ORC1	1
MCM3	POLE3	1
MCM3	MCM8	1
MCM3	PCNA	1
MCM3	RFC3	1
MCM3	RFC4	1
MCM3	NCAPG2	1
MCM3	RFC5	1
MCM3	TOP2A	1
MCM3	TIMELESS	1
MCM3	RAD51	1
MCM3	PRIM2	1
MCM4	RFC2	1
MCM4	TRIP13	1
MCM4	MCM5	1
MCM4	POLE2	1
MCM4	ORC6	1
MCM4	MSH6	1
MCM4	NCAPH	1
MCM4	TOPBP1	1
MCM4	TIPIN	1
MCM4	TTK	1
MCM4	TPX2	1
MCM4	NCAPD2	1
MCM4	SMC4	1
MCM4	SMC2	1
MCM4	NCAPG2	1
MCM4	RAD51	1
MCM4	TOP2A	1
MCM4	PLK1	1
MCM4	POLE3	1
MCM4	RFC4	1
MCM4	RRM2	1
MCM4	PRIM1	1
MCM4	RFC3	1
MCM4	RFC5	1
MCM4	TYMS	1
MCM4	TICRR	1
MCM4	SSRP1	1
MCM4	PRIM2	1
MCM4	RRM1	1
MCM4	PCNA	1
MCM4	TIMELESS	1
MCM4	POLE	1
MCM4	MCM8	1
MCM4	ORC1	1
MCM4	MCM6	1
MCM4	WDHD1	1
MCM4	MCM7	1
MCM5	RFC2	1
MCM5	NCAPD2	1
MCM5	PLK1	1
MCM5	MSH6	1
MCM5	SMC2	1
MCM5	TOP2A	1
MCM5	SSRP1	1
MCM5	SMC4	1
MCM5	TK1	1
MCM5	POLE3	1
MCM5	TYMS	1
MCM5	PCNA	1
MCM5	RFC3	1
MCM5	RRM2	1
MCM5	PRIM1	1
MCM5	PRIM2	1
MCM5	RFC5	1
MCM5	RFC4	1
MCM5	RRM1	1
MCM5	ORC6	1
MCM5	TOPBP1	1
MCM5	TIPIN	1
MCM5	TIMELESS	1
MCM5	MCM8	1
MCM5	POLE	1
MCM5	ORC1	1
MCM5	POLE2	1
MCM5	MCM7	1
MCM5	MCM6	1
MCM5	WDHD1	1
MCM6	RFC2	1
MCM6	POLE2	1
MCM6	ORC6	1
MCM6	MSH6	1
MCM6	NASP	1
MCM6	TOPBP1	1
MCM6	TIPIN	1
MCM6	RACGAP1	1
MCM6	SMC4	1
MCM6	SMC2	1
MCM6	RAD51	1
MCM6	TOP2A	1
MCM6	POLE3	1
MCM6	PLK1	1
MCM6	SSRP1	1
MCM6	RRM2	1
MCM6	TYMS	1
MCM6	PRIM2	1
MCM6	RFC5	1
MCM6	PCNA	1
MCM6	PRIM1	1
MCM6	RFC4	1
MCM6	RRM1	1
MCM6	RFC3	1
MCM6	POLE	1
MCM6	TIMELESS	1
MCM6	MCM8	1
MCM6	ORC1	1
MCM6	WDHD1	1
MCM6	MCM7	1
MCM7	RFC2	1
MCM7	TRIP13	1
MCM7	POLE2	1
MCM7	ORC6	1
MCM7	MSH2	1
MCM7	NASP	1
MCM7	TIPIN	1
MCM7	SSRP1	1
MCM7	SMC2	1
MCM7	PLK1	1
MCM7	RRM1	1
MCM7	TOP2A	1
MCM7	TRAIP	1
MCM7	SLBP	1
MCM7	TYMS	1
MCM7	POLE3	1
MCM7	NCAPD2	1
MCM7	SMC4	1
MCM7	RRM2	1
MCM7	RFC4	1
MCM7	PRIM1	1
MCM7	PRIM2	1
MCM7	RFC3	1
MCM7	RFC5	1
MCM7	PCNA	1
MCM7	POLE	1
MCM7	WDHD1	1
MCM7	TIMELESS	1
MCM7	MCM8	1
MCM7	ORC1	1
MCM8	POLE2	1
MCM8	ORC6	1
MCM8	POLE	1
MCM8	PRIM1	1
MCM8	WDHD1	1
MCM8	ORC1	1
MCM8	RAD51	1
MCM8	TIMELESS	1
MCM8	PRIM2	1
MDC1	TOPBP1	1
MDC1	RAD18	1
MDC1	NSD2	1
MDC1	SMC6	1
MDC1	RAD51	1
ME2	ME3	1
MELK	TRIP13	1
MELK	MYBL2	1
MELK	OIP5	1
MELK	RAD51AP1	1
MELK	NCAPH	1
MELK	NCAPG	1
MELK	TROAP	1
MELK	NDC80	1
MELK	SGO1	1
MELK	NEIL3	1
MELK	PLK4	1
MELK	NUF2	1
MELK	SPC25	1
MELK	SKA1	1
MELK	UBE2T	1
MELK	SKA3	1
MELK	TACC3	1
MELK	NCAPG2	1
MELK	SPAG5	1
MELK	TYMS	1
MELK	SHCBP1	1
MELK	RAD51	1
MELK	TK1	1
MELK	PLK1	1
MELK	STIL	1
MELK	NEK2	1
MELK	RACGAP1	1
MELK	PCLAF	1
MELK	PTTG1	1
MELK	ZWINT	1
MELK	MKI67	1
MELK	TTK	1
MELK	RRM2	1
MELK	UBE2C	1
MELK	TOP2A	1
MELK	TPX2	1
MELK	PBK	1
MIS18A	OIP5	1
MKI67	MYBL2	1
MKI67	NCAPH	1
MKI67	NCAPG	1
MKI67	TROAP	1
MKI67	NDC80	1
MKI67	TICRR	1
MKI67	NUF2	1
MKI67	NIFK	1
MKI67	PCLAF	1
MKI67	PLK1	1
MKI67	TPX2	1
MKI67	SHCBP1	1
MKI67	SPAG5	1
MKI67	UBE2C	1
MKI67	RRM2	1
MKI67	NEK2	1
MKI67	UHRF1	1
MKI67	RACGAP1	1
MKI67	PBK	1
MKI67	TTK	1
MKI67	ZWINT	1
MKI67	TOP2A	1
MMP1	PITRM1	1
MORC2	NAT10	1
MPHOSPH10	RRP36	1
MPHOSPH10	RRP1B	1
MPHOSPH10	PAK1IP1	1
MPHOSPH10	WDR12	1
MPHOSPH10	RTCA	1
MPHOSPH10	POP1	1
MPHOSPH10	NIFK	1
MPHOSPH10	RIOK1	1
MPHOSPH10	PNO1	1
MPHOSPH10	NAT10	1
MPHOSPH10	PDCD11	1
MPHOSPH10	UTP14A	1
MPHOSPH10	NOP58	1
MPHOSPH10	WDR75	1
MPHOSPH10	NOP56	1
MPHOSPH10	NOL10	1
MPHOSPH10	WDR43	1
MRPL19	SEC61A1	1
MRPL19	PEBP4	1
MRPL19	MRPL3	1
MRPL19	SEC61A2	1
MRPL19	MRPL39	1
MRPL19	PSMG1	1
MRPL19	PDCD11	1
MRPL19	PNPT1	1
MRPL19	MRPL47	1
MRPL3	SEC61A1	1
MRPL3	SCML2	1
MRPL3	WDR12	1
MRPL3	PNPT1	1
MRPL3	NIFK	1
MRPL3	PUS7	1
MRPL3	SEC61A2	1
MRPL3	PSMG1	1
MRPL3	PDCD11	1
MRPL3	MRPL39	1
MRPL3	MRPL47	1
MRPL39	MRPL47	1
MRPL47	PEBP4	1
MRPL47	TRMT10C	1
MRPL47	PSMG1	1
MRPL47	PUS7	1
MSH2	RFC2	1
MSH2	UNG	1
MSH2	RFC5	1
MSH2	PRIM1	1
MSH2	RFC3	1
MSH2	RFC4	1
MSH2	RAD51	1
MSH2	POLE	1
MSH2	PCNA	1
MSH2	MSH6	1
MSH6	RFC2	1
MSH6	WDHD1	1
MSH6	UNG	1
MSH6	RAD51	1
MSH6	RFC4	1
MSH6	POLE	1
MSH6	PCNA	1
MTBP	TOPBP1	1
MTBP	TICRR	1
MTCH2	SLC25A16	1
MTHFD2	TYMS	1
MTHFD2	SHMT2	1
MTPAP	PNPT1	1
MYBL2	NCAPH	1
MYBL2	TOP2A	1
MYBL2	RRM2	1
MYBL2	TPX2	1
MYBL2	TK1	1
MYBL2	UBE2C	1
MYBL2	RBL1	1
MYBL2	PLK1	1
NASP	SLBP	1
NAT10	TRMT6	1
NAT10	RCC1	1
NAT10	WDR12	1
NAT10	RRP1B	1
NAT10	NOLC1	1
NAT10	NSUN2	1
NAT10	NIFK	1
NAT10	RTCA	1
NAT10	PNO1	1
NAT10	UTP14A	1
NAT10	WDR75	1
NAT10	WDR43	1
NAT10	NOP58	1
NAT10	NOP56	1
NAT10	NOL10	1
NAT10	PDCD11	1
NCAPD2	NCAPH	1
NCAPD2	NCAPG	1
NCAPD2	SMC2	1
NCAPD2	PRIM2	1
NCAPD2	SMC6	1
NCAPD2	NCAPD3	1
NCAPD2	NCAPG2	1
NCAPD2	SMC4	1
NCAPD3	NCAPH	1
NCAPD3	NCAPG	1
NCAPD3	RAD18	1
NCAPD3	SMC2	1
NCAPD3	PLK1	1
NCAPD3	SMC4	1
NCAPD3	NCAPG2	1
NCAPG	TRIP13	1
NCAPG	OIP5	1
NCAPG	RAD51AP1	1
NCAPG	NCAPH	1
NCAPG	STIL	1
NCAPG	SGO1	1
NCAPG	SMC6	1
NCAPG	SPAG5	1
NCAPG	SKA1	1
NCAPG	PCLAF	1
NCAPG	PARPBP	1
NCAPG	SKA3	1
NCAPG	PTTG1	1
NCAPG	NEK2	1
NCAPG	SHCBP1	1
NCAPG	ZWINT	1
NCAPG	PLK4	1
NCAPG	UBE2C	1
NCAPG	RACGAP1	1
NCAPG	SPC25	1
NCAPG	RRM2	1
NCAPG	PBK	1
NCAPG	NUF2	1
NCAPG	NCAPG2	1
NCAPG	NDC80	1
NCAPG	TPX2	1
NCAPG	TOP2A	1
NCAPG	TTK	1
NCAPG	SMC2	1
NCAPG	SMC4	1
NCAPG2	RAD51AP1	1
NCAPG2	NCAPH	1
NCAPG2	NDC80	1
NCAPG2	SGO1	1
NCAPG2	NUF2	1
NCAPG2	SMC2	1
NCAPG2	PLK1	1
NCAPG2	TPX2	1
NCAPG2	SHCBP1	1
NCAPG2	ZWILCH	1
NCAPG2	SKA3	1
NCAPG2	SMC4	1
NCAPG2	RRM2	1
NCAPG2	ZWINT	1
NCAPG2	RACGAP1	1
NCAPH	NEK2	1
NCAPH	ZWINT	1
NCAPH	PTTG1	1
NCAPH	RRM2	1
NCAPH	UBE2C	1
